id,source,destination,commit_date,total_value,paid_to_date,pc10,pc20,pc30,pc40,pc50,pc60,pc70,pc80,pc90,pc100,commit_updates,receiver_type
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9282ACC8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-07-31,400000.0,391533.20999999996,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9282C818>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,500000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9283E318>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,1400000.0,555000.0,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92864F48>,U.S. Agency for International Development,COSMO-NET (PTY) LTD,2020-06-30,4615657.0,4615550.87,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D928D7098>,U.S. Agency for International Development,Catholic Relief Services,2020-06-30,5099506.0,2443100.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D929019F8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,2900000.0,2559970.26,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9293CB88>,U.S. Agency for International Development,World Food Program,2020-06-30,7700000.0,2639432.23,2020-11-30,2020-11-30,2020-11-30,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92948278>,U.S. Agency for International Development,Food and Agriculture Organisation,2020-07-31,2200494.0,1200000.0,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D92995548>,U.S. Agency for International Development,World Food Program,2020-09-30,5000000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D929AC188>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,2000000.0,326740.16,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D929C5138>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,1700000.0,894888.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D929C5908>,U.S. Agency for International Development,International Organisation for Migration,2020-07-31,1000000.0,216731.0,2020-12-31,2020-12-31,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D929EE4F8>,U.S. Agency for International Development,International Federation of Red Cross and Red Crescent Societies,2020-07-31,1415000.0,51726.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D939F2278>,U.S. Agency for International Development,World Food Program,2020-06-30,13100000.0,1467904.81,2020-11-30,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A04688>,U.S. Agency for International Development,"Abt Associates, Inc.",2020-09-30,2117010.0,1418478.21,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A15188>,U.S. Agency for International Development,United Nations Development Programme,2020-03-31,1722318.96,496230.0,2020-09-30,2020-09-30,,,,,,,,,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A153B8>,U.S. Agency for International Development,Catholic Relief Services,2020-07-31,1350000.0,760800.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A15728>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,600000.0,408790.95999999996,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A2FE08>,U.S. Agency for International Development,Moi Teaching and Referral Hospital,2020-04-30,300000.0,300000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A35228>,U.S. Agency for International Development,Centro de Informacin y Educacin para la Prevencin del Abuso de Drogas,2020-06-30,3000000.0,93355.49,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A59728>,U.S. Agency for International Development,JAMAICA AIDS SUPPORT FOR LIFE,2020-06-30,300000.0,246445.91,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A7CB88>,U.S. Agency for International Development,"Development Alternatives, Inc.",2020-06-30,2500000.0,49092.59,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A804A8>,U.S. Agency for International Development,Fundacion Esquel,2020-10-31,500000.0,250000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93A97778>,U.S. Agency for International Development,International Organisation for Migration,2020-05-31,7600000.0,1708939.0,2020-12-31,2020-12-31,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93AA1AE8>,U.S. Agency for International Development,"Partners in Health, Inc.",2020-07-31,1000000.0,53120.96,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93ABA7C8>,U.S. Agency for International Development,World Vision,2020-09-30,3000000.0,2966176.0,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93AC10E8>,U.S. Agency for International Development,FHI 360,2020-04-30,2550000.0,910845.9700000001,2020-11-30,2020-11-30,2020-11-30,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93B16A98>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,293369.0,291362.82999999996,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93B2FB38>,U.S. Agency for International Development,World Vision,2020-07-31,500000.0,407952.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93B46DB8>,U.S. Agency for International Development,Virginia Polytechnic Institute and State University,,0.0,199440.22,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93B7B278>,U.S. Agency for International Development,World Food Program,2020-07-31,4000000.0,1865667.33,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93B83958>,U.S. Agency for International Development,International Medical Corps,2020-07-31,2000000.0,702670.1799999999,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93BA63B8>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,1500000.0,633449.3500000001,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93BD0958>,U.S. Agency for International Development,"Development Alternatives, Inc.",2020-06-30,4800000.0,2233256.33,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93BD4D18>,U.S. Agency for International Development,AECOM Technology Corporation,2020-09-30,14500000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93BD79A8>,U.S. Agency for International Development,MATERNAL ADOLESCENT AND CHILD HEALTH INSTITUTE NPC,2020-04-30,900000.0,0.0,,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93BE2638>,U.S. Agency for International Development,World Food Program,2020-06-30,10000000.0,3471440.63,2020-11-30,2020-11-30,2020-11-30,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93C24188>,U.S. Agency for International Development,John Snow International,2020-04-30,300000.0,188472.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93C2DA48>,U.S. Agency for International Development,Catholic Relief Services,2020-07-31,1839634.0,113900.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93C31D18>,U.S. Agency for International Development,Catholic Relief Services,2020-07-31,2000000.0,267500.0,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93C41A98>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,6250000.0,3715136.2,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93C45598>,U.S. Agency for International Development,Americares Foundation,2020-07-31,2900000.0,743587.2,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93C4AC28>,U.S. Agency for International Development,Consortium for Elections and Political Process Strengthening,2020-09-30,5790383.0,3450971.7199999997,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,3,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93CA7E58>,U.S. Agency for International Development,Population Services International,2020-06-30,3154000.0,69660.64,2020-09-30,,,,,,,,,,5,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93D3A408>,U.S. Agency for International Development,United Nations Office for Project Services,2020-05-31,4000000.0,4000000.0,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,2020-06-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93D42A48>,U.S. Agency for International Development,FHI 360,2020-04-30,200000.0,143685.57,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93D60278>,U.S. Agency for International Development,Futures Group Global,2020-05-31,500000.0,8234.220000000001,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93D60F98>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,3100000.0,1657004.58,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93DA8548>,U.S. Agency for International Development,Freedom House,2020-06-30,3650000.0,1637641.23,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-06-30,,,,,,2,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93DA9A98>,U.S. Agency for International Development,University of Nairobi,2020-04-30,250000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E051D8>,U.S. Agency for International Development,"University Research Co., LLC",2020-04-30,300000.0,299999.84,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E0A0E8>,U.S. Agency for International Development,Project Concern International,2020-07-31,1800000.0,643862.0,2020-12-31,2020-12-31,2020-12-31,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E0A598>,U.S. Agency for International Development,THE BHUTAN FOUNDATION,2020-04-30,1000000.0,0.0,,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E364F8>,U.S. Agency for International Development,World Food Program,2020-07-31,500000.0,251242.17,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E59BD8>,U.S. Agency for International Development,United Nations Children's Fund,2020-07-31,1700000.0,402037.47,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E5D548>,U.S. Agency for International Development,World Food Program,2020-07-31,1000000.0,67034.03,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E5F368>,U.S. Agency for International Development,Adventist Development and Relief Agency International,2020-07-31,1385000.0,1143902.26,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E62548>,U.S. Agency for International Development,World Vision,2020-07-31,499089.0,451790.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E8D778>,U.S. Agency for International Development,Samaritan's Purse,2020-06-30,3191624.0,3191624.0,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93E9F2C8>,U.S. Agency for International Development,Americares Foundation,2020-07-31,900000.0,252143.51,2020-11-30,2020-11-30,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93F4B638>,U.S. Agency for International Development,Cooperative for Assistance and Relief Everywhere,2020-06-30,1850000.0,204799.63999999998,2020-12-31,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93F65BD8>,U.S. Agency for International Development,World Food Program,2020-06-30,7000000.0,2412900.56,2020-11-30,2020-11-30,2020-11-30,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93F683B8>,U.S. Agency for International Development,IntraHealth International,2020-04-30,1825000.0,1747089.9300000002,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,2,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93F6BCC8>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,800000.0,628783.89,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93F6E318>,U.S. Agency for International Development,"Development Alternatives, Inc.",2020-06-30,4370791.0,5128881.32,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93FC6DB8>,U.S. Agency for International Development,Medical Teams International,2020-07-31,1350000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93FE53B8>,U.S. Agency for International Development,WADHWANI INSTITUTE FOR ARTIFICIAL INTELLIGENCE FOUNDATION,2020-07-31,2000000.0,107965.38,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D93FF8048>,U.S. Agency for International Development,RET the Foundation for the Refugee Education Trust,2020-07-31,1200000.0,67321.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D940609A8>,U.S. Agency for International Development,World Food Program,2020-07-31,7000000.0,2338486.51,2020-11-30,2020-11-30,2020-11-30,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94079CC8>,U.S. Agency for International Development,International City/County Management Association,2020-06-30,1500000.0,0.0,,,,,,,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D940C80E8>,U.S. Agency for International Development,SOCIOS EN SALUD SUCURSAL PERU,2020-06-30,3830000.0,3450000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-11-30,2,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D940CE7C8>,U.S. Agency for International Development,U.S. Government - Department of Commerce,,0.0,369587.68,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D940D1F98>,U.S. Agency for International Development,International Federation of Red Cross and Red Crescent Societies,2020-06-30,6500000.0,21267.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D940F2318>,U.S. Agency for International Development,ORDER OF MALTA WORLDWIDE RELIEF MALTESER INTERNATIONAL AMERI,2020-06-30,500000.0,500000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D940F4D68>,U.S. Agency for International Development,Anova Health Institute,2020-04-30,500000.0,0.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94109278>,U.S. Agency for International Development,International Organisation for Migration,2020-07-31,2000000.0,375247.0,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9410F598>,U.S. Agency for International Development,International Organisation for Migration,2020-07-31,1246566.0,77024.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94132E58>,U.S. Agency for International Development,FUNDACION COHONDUCAFE,2020-09-30,250000.0,240211.6,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,2020-09-30,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9418AD18>,U.S. Agency for International Development,Jhpiego Corporation,2020-04-30,2400000.0,647832.7,2020-12-31,2020-12-31,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9418C548>,U.S. Agency for International Development,CATALYST MANAGEMENT SERVICES PRIVATE LIMITED,2020-07-31,3000000.0,489862.72,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94192B88>,U.S. Agency for International Development,World Food Program,2020-06-30,5000000.0,570562.61,2020-11-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D941E83B8>,U.S. Agency for International Development,Global Communities,2020-07-31,700000.0,605316.04,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,2020-10-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D941E8AE8>,U.S. Agency for International Development,United Nations Office for Project Services,2020-04-30,2500000.0,2500000.0,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,2020-04-30,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D941F2AE8>,U.S. Agency for International Development,"Save the Children Federation, Inc.",2020-07-31,800000.0,590665.1599999999,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D941F90E8>,U.S. Agency for International Development,GOAL,2020-07-31,1500000.0,158105.0,2020-11-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D942AF1D8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,1000000.0,847630.1799999999,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D942BDF48>,U.S. Agency for International Development,"Abt Associates, Inc.",2020-05-31,3000000.0,237741.18,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D942BF228>,U.S. Agency for International Development,Right to Care (South Africa),,0.0,700000.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D942F2E08>,U.S. Agency for International Development,World Vision,2020-07-31,1500000.0,351913.0,2020-12-31,2020-12-31,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9432EA98>,U.S. Agency for International Development,The Luke Commission,2020-04-30,650000.0,650000.0,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9434A5E8>,U.S. Agency for International Development,USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.,2020-06-30,150000.0,17538.0,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94350AE8>,U.S. Agency for International Development,World Food Program,2020-07-31,4500000.0,274647.89,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94353AE8>,U.S. Agency for International Development,World Vision,2020-07-31,3160000.0,483287.0,2020-12-31,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9435EA48>,U.S. Agency for International Development,United Nations Children's Fund,2020-05-31,1500000.0,775388.83,2020-11-30,2020-11-30,2020-11-30,2020-11-30,2020-11-30,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D943776D8>,U.S. Agency for International Development,World Food Program,2020-06-30,6250000.0,1197026.28,2020-11-30,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94594F98>,U.S. Agency for International Development,Helen Keller International,,0.0,1100000.0,,,,,,,,,,,0,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D94679E58>,U.S. Agency for International Development,Johns Hopkins University,2020-03-31,7039363.0,1469550.2799999998,2020-12-31,2020-12-31,2020-09-30,2020-09-30,2020-09-30,2020-03-31,2020-03-31,2020-09-30,2020-09-30,,11,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D9471E8B8>,U.S. Agency for International Development,Management Sciences for Health,2020-09-30,30600000.0,0.0,,,,,,,,,,,7,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D947EF0E8>,U.S. Agency for International Development,Jhpiego Corporation,2020-04-30,900000.0,611998.72,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,,1,
US-GOV-1-<Element 'iati-identifier' at 0x0000019D948A5EF8>,U.S. Agency for International Development,Jhpiego Corporation,2020-04-30,400000.0,308265.54,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,,,,0,
